"2015 - 3";"1198";"884";"273";"32";"5";"3";"";"1";"";"8";"8";"";"";"";"";"";"";"";"202";"193";"8";"";"";"1";"";"";"";"436";"386";"47";"3";"";"";"";"";"";"242";"161";"72";"9";"";"";"";"";"";"91";"67";"21";"2";"1";"";"";"";"";"79";"32";"38";"8";"1";"";"";"";"";"140";"37";"87";"10";"3";"2";"";"1";"";"90346";"65470";"18121";"3877";"1370";"660";"340";"200";"308";"1723";"1680";"42";"1";"";"";"";"";"";"15680";"14589";"990";"78";"19";"4";"";"";"";"30584";"25429";"4508";"502";"100";"35";"7";"1";"2";"18918";"13168";"4695";"833";"158";"39";"15";"6";"4";"8940";"5192";"2722";"685";"206";"71";"32";"11";"21";"4936";"2349";"1732";"493";"205";"70";"48";"13";"26";"9565";"3063";"3432";"1285";"682";"441";"238";"169";"255"
"2015 - 4";"1248";"875";"301";"45";"10";"8";"5";"1";"3";"15";"14";"1";"";"";"";"";"";"";"220";"211";"9";"";"";"";"";"";"";"428";"377";"50";"";"1";"";"";"";"";"213";"138";"68";"5";"1";"1";"";"";"";"121";"63";"46";"10";"1";"1";"";"";"";"76";"27";"41";"4";"2";"2";"";"";"";"175";"45";"86";"26";"5";"4";"5";"1";"3";"109452";"78465";"22600";"4870";"1763";"756";"460";"241";"297";"2092";"1988";"89";"6";"";"";"";"9";"";"18150";"16669";"1382";"83";"15";"1";"";"";"";"37184";"30741";"5673";"595";"126";"35";"12";"2";"";"23003";"15886";"5820";"988";"194";"61";"29";"15";"10";"11138";"6470";"3359";"852";"302";"91";"38";"11";"15";"5967";"2867";"2065";"629";"254";"75";"41";"19";"17";"11918";"3844";"4212";"1717";"872";"493";"340";"185";"255"
"2016";"5010";"3687";"1112";"135";"38";"16";"8";"2";"12";"44";"43";"1";"";"";"";"";"";"";"783";"759";"23";"1";"";"";"";"";"";"1879";"1650";"225";"3";"1";"";"";"";"";"1002";"698";"272";"27";"3";"1";"";"";"1";"455";"260";"164";"22";"8";"";"";"1";"";"322";"136";"155";"20";"7";"2";"2";"";"";"525";"141";"272";"62";"19";"13";"6";"1";"11";"436573";"310329";"91653";"20632";"6813";"3127";"1755";"913";"1351";"8332";"7848";"482";"2";"";"";"";"";"";"73639";"67213";"5885";"447";"81";"12";"";"";"1";"148948";"121534";"24137";"2620";"445";"128";"47";"33";"4";"92876";"62619";"23942";"4710";"1017";"291";"175";"56";"66";"44004";"24951";"13647";"3559";"1143";"424";"136";"53";"91";"23645";"11649";"7753";"2505";"987";"383";"181";"92";"95";"45129";"14515";"15807";"6789";"3140";"1889";"1216";"679";"1094"
"2016 - 1";"1008";"733";"243";"23";"5";"1";"1";"";"2";"8";"8";"";"";"";"";"";"";"";"156";"151";"5";"";"";"";"";"";"";"393";"350";"42";"1";"";"";"";"";"";"208";"141";"66";"1";"";"";"";"";"";"82";"37";"40";"4";"1";"";"";"";"";"64";"23";"36";"2";"2";"";"1";"";"";"97";"23";"54";"15";"2";"1";"";"";"2";"98462";"70682";"20323";"4477";"1400";"650";"412";"195";"323";"1897";"1794";"103";"";"";"";"";"";"";"16884";"15528";"1250";"78";"25";"3";"";"";"";"33706";"27650";"5413";"524";"86";"23";"8";"1";"1";"20747";"14281";"5262";"956";"153";"47";"33";"10";"5";"9832";"5590";"3119";"775";"219";"70";"30";"12";"17";"5237";"2597";"1678";"590";"213";"81";"35";"24";"19";"10159";"3242";"3498";"1554";"704";"426";"306";"148";"281"
"2016 - 2";"1341";"982";"298";"37";"11";"6";"3";"2";"2";"12";"12";"";"";"";"";"";"";"";"227";"222";"5";"";"";"";"";"";"";"476";"407";"69";"";"";"";"";"";"";"273";"184";"77";"8";"2";"1";"";"";"1";"123";"88";"31";"3";"";"";"";"1";"";"82";"35";"39";"5";"1";"1";"1";"";"";"148";"34";"77";"21";"8";"4";"2";"1";"1";"117566";"83465";"24916";"5379";"1892";"853";"430";"268";"363";"2150";"2039";"111";"";"";"";"";"";"";"20090";"18343";"1569";"149";"27";"2";"";"";"";"40131";"32938";"6397";"636";"114";"32";"8";"6";"";"25066";"16827";"6634";"1163";"315";"82";"24";"13";"8";"11784";"6535";"3766";"939";"327";"150";"33";"15";"19";"6381";"3080";"2176";"657";"246";"111";"60";"20";"31";"11964";"3703";"4263";"1835";"863";"476";"305";"214";"305"
"2016 - 3";"1179";"873";"256";"31";"13";"2";"1";"";"3";"11";"11";"";"";"";"";"";"";"";"176";"169";"6";"1";"";"";"";"";"";"441";"391";"50";"";"";"";"";"";"";"231";"165";"56";"9";"1";"";"";"";"";"117";"54";"52";"8";"3";"";"";"";"";"83";"43";"33";"4";"3";"";"";"";"";"120";"40";"59";"9";"6";"2";"1";"";"3";"99695";"70849";"20891";"4740";"1518";"780";"404";"216";"297";"2039";"1932";"107";"";"";"";"";"";"";"16285";"14896";"1271";"97";"13";"7";"";"";"1";"33687";"27408";"5472";"619";"110";"50";"8";"18";"2";"21319";"14415";"5395";"1093";"250";"66";"57";"15";"28";"10258";"5918";"3078";"833";"252";"99";"43";"13";"22";"5596";"2768";"1868";"579";"212";"89";"37";"22";"21";"10511";"3512";"3700";"1519";"681";"469";"259";"148";"223"
"2016 - 4";"1482";"1099";"315";"44";"9";"7";"3";"";"5";"13";"12";"1";"";"";"";"";"";"";"224";"217";"7";"";"";"";"";"";"";"569";"502";"64";"2";"1";"";"";"";"";"290";"208";"73";"9";"";"";"";"";"";"133";"81";"41";"7";"4";"";"";"";"";"93";"35";"47";"9";"1";"1";"";"";"";"160";"44";"82";"17";"3";"6";"3";"";"5";"120850";"85333";"25523";"6036";"2003";"844";"509";"234";"368";"2246";"2083";"161";"2";"";"";"";"";"";"20380";"18446";"1795";"123";"16";"";"";"";"";"41424";"33538";"6855";"841";"135";"23";"23";"8";"1";"25744";"17096";"6651";"1498";"299";"96";"61";"18";"25";"12130";"6908";"3684";"1012";"345";"105";"30";"13";"33";"6431";"3204";"2031";"679";"316";"102";"49";"26";"24";"12495";"4058";"4346";"1881";"892";"518";"346";"169";"285"
"2017";"6415";"4598";"1514";"203";"49";"25";"8";"8";"10";"69";"65";"4";"";"";"";"";"";"";"1071";"1036";"34";"1";"";"";"";"";"";"2306";"2031";"269";"5";"";"";"";"1";"";"1260";"868";"355";"26";"4";"2";"";"3";"2";"558";"258";"244";"40";"13";"2";"";"";"1";"396";"151";"202";"28";"10";"2";"2";"1";"";"755";"189";"406";"103";"22";"19";"6";"3";"7";"509847";"352523";"113277";"25938";"9038";"3830";"2218";"1265";"1758";"9140";"8488";"632";"20";"";"";"";"";"";"85586";"75493";"9163";"775";"139";"15";"1";"";"";"176508";"139872";"31544";"4053";"744";"205";"70";"15";"5";"108901";"71710";"28881";"6020";"1451";"439";"196";"79";"125";"51228";"28049";"15952";"4504";"1674";"606";"236";"84";"123";"27153";"12814";"9151";"2888";"1204";"568";"253";"127";"148";"51331";"16097";"17954";"7678";"3826";"1997";"1462";"960";"1357"
"2017 - 1";"1270";"925";"282";"38";"12";"7";"";"2";"4";"13";"13";"";"";"";"";"";"";"";"209";"201";"8";"";"";"";"";"";"";"459";"410";"48";"1";"";"";"";"";"";"274";"194";"72";"4";"1";"1";"";"1";"1";"105";"51";"44";"6";"4";"";"";"";"";"71";"25";"40";"5";"1";"";"";"";"";"139";"31";"70";"22";"6";"6";"";"1";"3";"119169";"83555";"25743";"5835";"2015";"849";"484";"258";"430";"2184";"2042";"140";"2";"";"";"";"";"";"20540";"18359";"1979";"187";"14";"1";"";"";"";"41219";"32987";"7136";"884";"150";"44";"14";"4";"";"25483";"17040";"6635";"1363";"298";"73";"33";"17";"24";"12067";"6703";"3761";"1018";"383";"119";"42";"12";"29";"6130";"2910";"2016";"622";"330";"122";"64";"27";"39";"11546";"3514";"4076";"1759";"840";"490";"331";"198";"338"
"2017 - 2";"1636";"1215";"350";"48";"12";"6";"3";"2";"";"21";"20";"1";"";"";"";"";"";"";"276";"265";"11";"";"";"";"";"";"";"617";"547";"67";"2";"";"";"";"1";"";"320";"239";"77";"2";"2";"";"";"";"";"136";"63";"62";"11";"";"";"";"";"";"94";"38";"41";"9";"3";"1";"1";"1";"";"172";"43";"91";"24";"7";"5";"2";"";"";"137790";"95798";"30299";"6863";"2434";"1025";"570";"357";"444";"2415";"2214";"189";"12";"";"";"";"";"";"23354";"20767";"2350";"191";"35";"11";"";"";"";"48212";"38326";"8545";"1044";"211";"62";"16";"5";"3";"29679";"19664";"7676";"1711";"421";"106";"62";"25";"14";"13400";"7216";"4290";"1166";"452";"150";"70";"25";"31";"7295";"3413";"2477";"789";"318";"162";"71";"30";"35";"13435";"4198";"4772";"1950";"997";"534";"351";"272";"361"
"2017 - 3";"1454";"1034";"343";"53";"11";"6";"3";"2";"2";"11";"9";"2";"";"";"";"";"";"";"262";"256";"6";"";"";"";"";"";"";"493";"432";"60";"1";"";"";"";"";"";"270";"181";"78";"9";"1";"1";"";"";"";"127";"59";"49";"12";"6";"";"";"";"1";"106";"42";"54";"7";"1";"1";"1";"";"";"185";"55";"94";"24";"3";"4";"2";"2";"1";"114522";"78106";"26098";"5973";"2077";"946";"542";"331";"449";"2023";"1891";"129";"3";"";"";"";"";"";"19110";"16667";"2207";"177";"58";"1";"";"";"";"39299";"30922";"7168";"965";"171";"49";"23";"1";"";"23971";"15616";"6482";"1306";"314";"129";"42";"20";"62";"11702";"6288";"3687";"1095";"370";"149";"52";"28";"33";"6319";"2899";"2204";"687";"275";"132";"53";"33";"36";"12098";"3823";"4221";"1740";"889";"486";"372";"249";"318"
"2017 - 4";"2055";"1424";"539";"64";"14";"6";"2";"2";"4";"24";"23";"1";"";"";"";"";"";"";"324";"314";"9";"1";"";"";"";"";"";"737";"642";"94";"1";"";"";"";"";"";"396";"254";"128";"11";"";"";"";"2";"1";"190";"85";"89";"11";"3";"2";"";"";"";"125";"46";"67";"7";"5";"";"";"";"";"259";"60";"151";"33";"6";"4";"2";"";"3";"138366";"95064";"31137";"7267";"2512";"1010";"622";"319";"435";"2518";"2341";"174";"3";"";"";"";"";"";"22582";"19700";"2627";"220";"32";"2";"1";"";"";"47778";"37637";"8695";"1160";"212";"50";"17";"5";"2";"29768";"19390";"8088";"1640";"418";"131";"59";"17";"25";"14059";"7842";"4214";"1225";"469";"188";"72";"19";"30";"7409";"3592";"2454";"790";"281";"152";"65";"37";"38";"14252";"4562";"4885";"2229";"1100";"487";"408";"241";"340"
"2018";"6850";"4952";"1585";"208";"58";"26";"5";"9";"7";"62";"59";"3";"";"";"";"";"";"";"1126";"1075";"45";"6";"";"";"";"";"";"2563";"2253";"302";"8";"";"";"";"";"";"1337";"895";"407";"26";"8";"";"";"";"1";"531";"264";"226";"35";"5";"1";"";"";"";"464";"184";"238";"27";"9";"3";"";"2";"1";"767";"222";"364";"106";"36";"22";"5";"7";"5";"558990";"374533";"132669";"30848";"10490";"4582";"2430";"1413";"2025";"8756";"7813";"918";"22";"";"2";"";"";"1";"88580";"76617";"10709";"1048";"178";"25";"";"";"3";"193171";"148583";"37777";"5393";"972";"270";"130";"45";"1";"123269";"78660";"34266";"7428";"1967";"605";"170";"100";"73";"57180";"30677";"18593";"4836";"1781";"750";"275";"121";"147";"30051";"14043";"10227";"3315";"1159";"625";"322";"174";"186";"57983";"18140";"20179";"8806";"4433";"2305";"1533";"973";"1614"
"2018 - 1";"1359";"1011";"295";"34";"14";"3";"1";"1";"";"10";"10";"";"";"";"";"";"";"";"201";"185";"11";"5";"";"";"";"";"";"500";"458";"41";"1";"";"";"";"";"";"260";"190";"66";"3";"1";"";"";"";"";"103";"58";"36";"8";"1";"";"";"";"";"116";"64";"43";"8";"1";"";"";"";"";"169";"46";"98";"9";"11";"3";"1";"1";"";"129898";"89158";"29586";"6683";"2172";"1030";"514";"317";"438";"2098";"1891";"206";"1";"";"";"";"";"";"21554";"18879";"2438";"199";"32";"5";"";"";"1";"45295";"35666";"8198";"1122";"197";"77";"16";"19";"";"28373";"18550";"7673";"1564";"398";"130";"30";"15";"13";"12954";"6999";"4220";"1077";"404";"165";"41";"16";"32";"6827";"3137";"2442";"690";"262";"153";"68";"35";"40";"12797";"4036";"4409";"2030";"879";"500";"359";"232";"352"
"2018 - 2";"1856";"1345";"439";"46";"14";"5";"2";"2";"3";"15";"13";"2";"";"";"";"";"";"";"323";"309";"14";"";"";"";"";"";"";"731";"642";"89";"";"";"";"";"";"";"345";"231";"108";"3";"2";"";"";"";"1";"140";"59";"72";"8";"1";"";"";"";"";"122";"41";"72";"4";"3";"1";"";"1";"";"180";"50";"82";"31";"8";"4";"2";"1";"2";"154508";"103920";"36495";"8471";"2795";"1269";"615";"406";"537";"2426";"2224";"190";"12";"";"";"";"";"";"25011";"21619";"3037";"297";"46";"11";"";"";"1";"53677";"41419";"10442";"1470";"249";"66";"21";"10";"";"34120";"21764";"9460";"2105";"537";"173";"37";"28";"16";"15475";"8164";"5141";"1322";"509";"205";"68";"32";"34";"8161";"3839";"2738";"882";"350";"176";"79";"51";"46";"15638";"4891";"5487";"2383";"1104";"638";"410";"285";"440"
"2018 - 3";"1729";"1195";"436";"70";"12";"9";"2";"3";"2";"21";"20";"1";"";"";"";"";"";"";"296";"285";"11";"";"";"";"";"";"";"597";"510";"86";"1";"";"";"";"";"";"368";"222";"138";"6";"2";"";"";"";"";"135";"66";"51";"16";"1";"1";"";"";"";"100";"29";"57";"10";"2";"";"";"1";"1";"212";"63";"92";"37";"7";"8";"2";"2";"1";"126772";"84286";"30570";"6992";"2383";"1025";"655";"344";"517";"1999";"1718";"274";"4";"";"2";"";"";"1";"19389";"16685";"2456";"217";"25";"6";"";"";"";"43154";"32950";"8569";"1274";"222";"65";"68";"6";"";"28392";"18068";"7964";"1662";"478";"131";"39";"27";"23";"13229";"7313";"4168";"1029";"401";"172";"74";"30";"42";"6847";"3321";"2320";"674";"229";"140";"84";"36";"43";"13762";"4231";"4819";"2132";"1028";"509";"390";"245";"408"
"2018 - 4";"1906";"1401";"415";"58";"18";"9";"";"3";"2";"16";"16";"";"";"";"";"";"";"";"306";"296";"9";"1";"";"";"";"";"";"735";"643";"86";"6";"";"";"";"";"";"364";"252";"95";"14";"3";"";"";"";"";"153";"81";"67";"3";"2";"";"";"";"";"126";"50";"66";"5";"3";"2";"";"";"";"206";"63";"92";"29";"10";"7";"";"3";"2";"147812";"97169";"36018";"8702";"3140";"1258";"646";"346";"533";"2233";"1980";"248";"5";"";"";"";"";"";"22626";"19434";"2778";"335";"75";"3";"";"";"1";"51045";"38548";"10568";"1527";"304";"62";"25";"10";"1";"32384";"20278";"9169";"2097";"554";"171";"64";"30";"21";"15522";"8201";"5064";"1408";"467";"208";"92";"43";"39";"8216";"3746";"2727";"1069";"318";"156";"91";"52";"57";"15786";"4982";"5464";"2261";"1422";"658";"374";"211";"414"
"2019";"7010";"5073";"1647";"209";"49";"13";"13";"3";"3";"63";"58";"5";"";"";"";"";"";"";"1168";"1126";"41";"1";"";"";"";"";"";"2653";"2275";"360";"15";"1";"1";"1";"";"";"1318";"881";"403";"32";"2";"";"";"";"";"583";"297";"239";"39";"7";"";"1";"";"";"400";"163";"190";"32";"11";"1";"2";"";"1";"825";"273";"409";"90";"28";"11";"9";"3";"2";"546592";"355371";"136558";"32218";"10731";"4719";"2515";"1311";"3169";"8640";"7522";"969";"142";"";"";"";"";"7";"87292";"73785";"11990";"1189";"245";"65";"15";"";"3";"185477";"137595";"40087";"6177";"1073";"326";"131";"49";"39";"120642";"74378";"35373";"7704";"2076";"667";"217";"74";"153";"57426";"29932";"18711";"5070";"2096";"826";"362";"210";"219";"30102";"13999";"10305";"3190";"1255";"609";"349";"139";"256";"57013";"18160";"19123";"8746";"3986";"2226";"1441";"839";"2492"
"2019 - 1";"1565";"1121";"363";"62";"10";"3";"3";"2";"1";"13";"11";"2";"";"";"";"";"";"";"236";"226";"10";"";"";"";"";"";"";"591";"511";"75";"5";"";"";"";"";"";"319";"203";"104";"12";"";"";"";"";"";"117";"52";"55";"9";"1";"";"";"";"";"74";"32";"27";"12";"1";"1";"1";"";"";"215";"86";"90";"24";"8";"2";"2";"2";"1";"132304";"88172";"31724";"7298";"2454";"1106";"597";"353";"600";"2308";"1928";"311";"69";"";"";"";"";"";"21683";"18408";"2913";"293";"56";"9";"4";"";"";"45428";"34362";"9265";"1442";"252";"68";"22";"9";"8";"29190";"18706";"8149";"1617";"480";"148";"43";"13";"34";"13516";"7227";"4348";"1115";"434";"203";"84";"53";"52";"6705";"3163";"2275";"693";"258";"131";"90";"42";"53";"13474";"4378";"4463";"2069";"974";"547";"354";"236";"453"
"2019 - 2";"1848";"1395";"386";"43";"14";"7";"3";"";"";"21";"19";"2";"";"";"";"";"";"";"317";"307";"9";"1";"";"";"";"";"";"735";"640";"87";"6";"1";"1";"";"";"";"297";"216";"75";"6";"";"";"";"";"";"165";"98";"58";"7";"1";"";"1";"";"";"103";"43";"49";"9";"2";"";"";"";"";"210";"72";"106";"14";"10";"6";"2";"";"";"143788";"93902";"35752";"8415";"2837";"1221";"672";"316";"673";"2157";"1906";"208";"36";"";"";"";"";"7";"22943";"19328";"3212";"322";"70";"8";"3";"";"";"49127";"36570";"10566";"1543";"247";"122";"48";"21";"10";"31697";"19527";"9281";"2039";"570";"172";"51";"24";"33";"15150";"8043";"4872";"1302";"531";"217";"89";"50";"46";"8008";"3812";"2621";"929";"297";"163";"92";"29";"65";"14706";"4716";"4992";"2244";"1122";"539";"389";"192";"512"
"2019 - 3";"1623";"1156";"400";"49";"14";"2";"1";"";"1";"15";"14";"1";"";"";"";"";"";"";"294";"285";"9";"";"";"";"";"";"";"579";"497";"82";"";"";"";"";"";"";"305";"207";"93";"5";"";"";"";"";"";"156";"68";"72";"14";"2";"";"";"";"";"94";"31";"52";"5";"5";"";"";"";"1";"180";"54";"91";"25";"7";"2";"1";"";"";"118670";"75941";"30362";"7173";"2364";"1111";"564";"312";"843";"1934";"1715";"199";"20";"";"";"";"";"";"18728";"15789";"2583";"273";"60";"21";"1";"";"1";"39935";"29346";"8890";"1355";"238";"60";"24";"10";"12";"25958";"15897";"7707";"1620";"463";"162";"54";"16";"39";"12651";"6332";"4303";"1165";"472";"203";"83";"39";"54";"6585";"2996";"2312";"672";"299";"140";"66";"33";"67";"12879";"3866";"4368";"2068";"832";"525";"336";"214";"670"
"2019 - 4";"1974";"1401";"498";"55";"11";"1";"6";"1";"1";"14";"14";"";"";"";"";"";"";"";"321";"308";"13";"";"";"";"";"";"";"748";"627";"116";"4";"";"";"1";"";"";"397";"255";"131";"9";"2";"";"";"";"";"145";"79";"54";"9";"3";"";"";"";"";"129";"57";"62";"6";"3";"";"1";"";"";"220";"61";"122";"27";"3";"1";"4";"1";"1";"151830";"97356";"38720";"9332";"3076";"1281";"682";"330";"1053";"2241";"1973";"251";"17";"";"";"";"";"";"23938";"20260";"3282";"301";"59";"27";"7";"";"2";"50987";"37317";"11366";"1837";"336";"76";"37";"9";"9";"33797";"20248";"10236";"2428";"563";"185";"69";"21";"47";"16109";"8330";"5188";"1488";"659";"203";"106";"68";"67";"8804";"4028";"3097";"896";"401";"175";"101";"35";"71";"15954";"5200";"5300";"2365";"1058";"615";"362";"197";"857"
"2020";"6731";"4591";"1790";"254";"43";"20";"19";"4";"10";"63";"58";"3";"2";"";"";"";"";"";"1078";"1023";"53";"1";"1";"";"";"";"";"2322";"1961";"338";"16";"3";"4";"";"";"";"1380";"829";"494";"52";"2";"1";"1";"1";"";"642";"320";"274";"39";"6";"2";"1";"";"";"402";"170";"201";"24";"3";"3";"";"";"1";"844";"230";"427";"120";"28";"10";"17";"3";"9";"467839";"290332";"125632";"32044";"9938";"3966";"2010";"1044";"2873";"6645";"5948";"616";"80";"";"";"1";"";"";"66880";"56094";"9664";"894";"169";"50";"6";"";"3";"152829";"109474";"36001";"6017";"941";"242";"91";"33";"30";"105023";"61603";"32432";"8058";"2043";"527";"168";"70";"122";"52908";"26700";"18188";"5120";"1763";"601";"234";"105";"197";"28451";"13115";"9655";"3305";"1166";"598";"279";"129";"204";"55103";"17398";"19076";"8570";"3856";"1948";"1231";"707";"2317"
"2020 - 1";"1486";"1060";"352";"59";"9";"2";"1";"1";"2";"18";"18";"";"";"";"";"";"";"";"259";"244";"14";"1";"";"";"";"";"";"554";"482";"67";"4";"";"1";"";"";"";"287";"176";"95";"15";"";"";"1";"";"";"138";"63";"61";"13";"1";"";"";"";"";"75";"33";"36";"6";"";"";"";"";"";"155";"44";"79";"20";"8";"1";"";"1";"2";"111450";"70925";"28661";"7329";"2242";"950";"457";"236";"650";"1661";"1492";"149";"20";"";"";"";"";"";"16999";"14134";"2587";"227";"39";"9";"3";"";"";"37971";"27768";"8454";"1461";"211";"50";"16";"5";"6";"25171";"15055";"7542";"1871";"468";"148";"51";"12";"24";"12237";"6281";"4017";"1170";"479";"160";"61";"25";"44";"6141";"2717";"2081";"787";"285";"126";"73";"26";"46";"11270";"3478";"3831";"1793";"760";"457";"253";"168";"530"
"2020 - 2";"1048";"709";"284";"42";"8";"2";"1";"";"2";"9";"7";"";"2";"";"";"";"";"";"147";"141";"5";"";"1";"";"";"";"";"379";"312";"64";"2";"1";"";"";"";"";"238";"132";"97";"8";"1";"";"";"";"";"103";"56";"38";"8";"1";"";"";"";"";"62";"30";"28";"2";"1";"";"";"";"1";"110";"31";"52";"20";"3";"2";"1";"";"1";"75155";"44281";"22137";"5509";"1629";"674";"307";"184";"434";"941";"823";"100";"17";"";"";"1";"";"";"10048";"8246";"1610";"149";"24";"18";"1";"";"";"24669";"16825";"6499";"1103";"172";"50";"10";"6";"4";"17271";"9784";"5751";"1279";"339";"70";"31";"6";"11";"8753";"4089";"3228";"947";"301";"98";"42";"16";"32";"4517";"1960";"1613";"557";"197";"91";"41";"29";"29";"8956";"2554";"3336";"1457";"596";"347";"181";"127";"358"
